Weight,Height,BMI,Body Fat Percentage,BFPcase,Gender,Age,BMIcase,Exercise Recommendation Plan
72.71823718313671,1.8086033616779758,22.230881044857544,18.987057253829054,Acceptable,Male,37,normal,4
60.45900812379689,1.7570278100400178,19.584105811757983,21.10092697410958,Acceptable,Male,60,normal,4
70.3996064669894,1.7819129824741913,22.171610855727256,23.515933026872705,Acceptable,Male,57,normal,4
95.47740786712512,1.7158852858139926,32.42829533590224,31.22395440308269,Obese,Male,37,obese,6
87.99837545148964,1.8816241207606956,24.854722076397902,28.575666491677485,Obese,Male,65,normal,4
97.87596750641308,1.7172657385218728,33.189526567945016,47.30743188153402,Obese,Female,56,severe obese,7
109.79083518827872,1.9064599873253685,30.20721587737003,26.028659052844038,Obese,Male,26,obese,6
59.98920647616644,1.400353468421273,30.591288827197467,39.81954659263696,Obese,Female,37,obese,6
93.56303489730935,1.6796048934768488,33.16576643837302,44.05891972604763,Obese,Female,42,severe obese,7
68.76500290442654,1.7018318938895554,23.74292106789361,29.30150528147233,Acceptable,Female,27,normal,4
97.06945574702414,1.741325650084006,32.0127217622361,30.72526611468331,Obese,Male,37,obese,6
55.17498141548102,1.884958875039635,15.528819310472668,16.694583172567203,Fitness,Male,62,sever thinness,1
69.94669699913717,1.813702100612529,21.263526815476794,14.376232178572156,Fitness,Male,22,normal,4
78.87762773320341,1.535386891096446,33.45940270122748,49.70128324147298,Obese,Female,65,obese,6
67.00819683225296,1.9515289559966031,17.594540622131355,9.513448746557629,Athletes,Male,20,mild thinness,3
59.47085130063286,1.5997324577999337,23.238572262985123,37.20628671558215,Obese,Female,64,normal,4
63.73889054158144,1.7863489872936018,19.974314494004435,16.969177392805324,Fitness,Male,40,normal,4
86.46095214315915,1.7608468933217474,27.88539642878653,33.81247571454384,Obese,Female,25,severe obese,7
64.54404597979284,1.6585303493478556,23.464393857105144,29.657272628526172,Acceptable,Female,30,normal,4
101.34418279540542,1.7741867464872887,32.19586989466453,40.825043873597444,Obese,Female,33,severe obese,7
105.48334307218192,1.7658487347615028,33.82804411997981,47.15365294397577,Obese,Female,52,severe obese,7
101.93879381052346,1.7321098564262059,33.97728119899402,39.29273743879283,Obese,Male,64,obese,6
100.08492789735686,1.75941829171784,32.33184402952716,37.9982128354326,Obese,Female,20,obese,6
84.71215170870268,1.7021989836790734,29.2364783747427,32.45377404969123,Obese,Male,59,over weight,5
108.07650491122385,1.7865175497471557,33.86232065792056,45.81478478950467,Obese,Female,46,severe obese,7
68.30869671240114,1.7028008051065175,23.55853638498739,25.18024366198487,Obese,Male,57,normal,4
101.22133583476658,1.7383269925695952,33.497247078896194,37.10669649467543,Obese,Male,57,obese,6
69.22061420207538,1.7480996734679772,22.65181808295785,26.612181699549417,Acceptable,Female,21,normal,4
98.73939709479919,1.934874890829504,26.374527840284518,22.809433408341423,Acceptable,Male,32,over weight,5
109.57395963445038,1.8942101508421711,30.538734525323846,28.95648143038861,Obese,Male,37,severe obese,7
107.82534313424827,1.8219457844880032,32.48253759453052,44.849045113436624,Obese,Female,49,obese,6
90.72152603117885,1.768745107170731,28.998787793420117,31.478545352104145,Obese,Male,56,over weight,5
73.66211920568063,1.874689790332202,20.959715367112768,21.141658440535327,Acceptable,Male,53,normal,4
56.21318009526844,1.9754152150297264,14.405268781165553,6.376322537398664,Athletes,Male,23,sever thinness,1
96.88849560245342,1.7152638490010252,32.931411338590316,32.747693606308374,Obese,Male,41,obese,6
60.84433651145815,1.790038628595343,18.988705261390773,22.676446313668926,Fitness,Female,23,normal,4
92.31665478849168,1.7137295863559376,31.433697518521303,31.64043702222556,Obese,Male,44,obese,6
80.00489116068722,1.5854231906273686,31.829229505398228,39.23507540647787,Obese,Female,28,obese,6
78.76162937888958,1.6463103778669306,29.059708951184046,39.13165074142085,Obese,Female,42,over weight,5
89.84484794189953,1.6234968498558104,34.0871174831634,42.17454097979608,Obese,Female,29,severe obese,7
65.52607283449261,1.732499853224664,21.830703301687475,17.35684396202497,Acceptable,Male,32,normal,4
50.118772370489914,1.3916268538987882,25.87943695548697,40.375324346584364,Obese,Female,64,over weight,5
52.50442332777243,1.5040222004453099,23.21065515601861,34.41278618722233,Obese,Female,52,normal,4
76.40089895010166,1.7667014047223855,24.477787483209895,34.09334497985187,Obese,Female,44,normal,4
85.800581421903,1.7568928123373961,27.79711338961024,30.036536067532285,Obese,Male,56,over weight,5
106.63640656935439,1.8272042857508446,31.939733738647774,31.78768048637733,Obese,Male,42,obese,6
95.58842911757502,1.806653230699682,29.285707508023577,25.152849009628294,Obese,Male,27,over weight,5
97.40925227424779,1.7460248309369717,31.952097905964372,34.79251748715724,Obese,Male,55,obese,6
85.88167181369026,1.5685664480911505,34.90556304149212,48.676675649790546,Obese,Female,53,obese,6
85.79648619393609,1.696759111559558,29.80088225709317,40.251058708511806,Obese,Female,43,severe obese,7
73.68919872812683,1.8057353989419496,22.599332423889386,20.80919890866726,Acceptable,Male,43,normal,4
79.6471929772631,1.7976922479530646,24.645621995735915,33.1447463948831,Obese,Female,39,normal,4
58.207972724512146,1.4628197673100454,27.2019998003361,36.21239976040332,Obese,Female,39,over weight,5
76.87791254892682,1.6746994261146917,27.411186817077443,41.06342418049293,Obese,Female,59,over weight,5
77.1306873876653,1.6090266472004868,29.792073361281854,42.77048803353823,Obese,Female,54,severe obese,7
79.63131322992056,1.8305082747680352,23.765145907739697,19.678175089287638,Acceptable,Male,32,normal,4
60.750928963921055,1.8711845769931827,17.350806436442546,12.670967723731057,Athletes,Male,35,mild thinness,3
91.9128156404496,1.677179645988303,32.675098387310726,39.330118064772876,Obese,Female,24,obese,6
82.15366627195199,1.9328858535075824,21.989458478545924,19.84735017425511,Acceptable,Male,42,normal,4
104.08999227630693,1.851151523785588,30.375612128712962,27.840734554455555,Obese,Male,33,severe obese,7
93.50208084127038,1.8449397294374095,27.469889322275233,27.343867186730275,Obese,Male,46,over weight,5
82.80984987749682,1.8408078437707251,24.437967612401586,21.6355611348819,Acceptable,Male,37,normal,4
59.08904180477009,1.7141918984073834,20.10888873135574,16.67066647762689,Fitness,Male,38,normal,4
65.71824441246102,1.9197221353752179,17.83237580931868,12.098850971182419,Athletes,Male,30,mild thinness,3
94.62156425493525,1.679757585351477,33.534891190630574,43.351869428756686,Obese,Female,37,severe obese,7
56.69782419873134,1.6527465719681207,20.756487530735964,25.027785036883152,Acceptable,Female,24,normal,4
75.02068708016783,1.9217439349465688,20.31374512687277,18.526494152247327,Acceptable,Male,45,normal,4
64.14565245293088,1.780207844545045,20.240712958282366,16.82885554993884,Fitness,Male,38,normal,4
92.99317022438868,1.6718093119771071,33.27189782093073,46.25627738511688,Obese,Female,51,obese,6
106.15023908165605,1.9465020482424995,28.016330148898824,28.229596178678587,Obese,Male,47,over weight,5
94.89862181541324,1.6925816904696644,33.12536163154892,40.33043395785871,Obese,Female,26,severe obese,7
67.78161145644404,1.5787385304039008,27.195150891541623,33.21418106984995,Obese,Female,26,over weight,5
90.66710404980358,1.7992054559894404,28.00839519062262,28.91007422874714,Obese,Male,50,over weight,5
65.9023768975972,1.430568394971767,32.20207271495753,41.29248725794904,Obese,Female,35,obese,6
109.9867311818399,1.8473763867370518,32.22771531753709,35.35325838104451,Obese,Male,56,obese,6
62.10601365675052,1.6253428950086397,23.509514483602835,32.4714173803234,Obese,Female,42,normal,4
98.27636041942611,1.765093818750127,31.543761196387948,34.532513435665535,Obese,Male,56,obese,6
98.24143546354813,1.792293328688672,30.58274918946017,37.7392990273522,Obese,Female,28,obese,6
91.09093469168572,1.9283340654244054,24.49687079250743,24.006244951008913,Obese,Male,47,normal,4
78.899059490116,1.7956860672486097,24.468705862000526,18.912447034400632,Acceptable,Male,25,normal,4
108.49908536701588,1.9101141925549208,29.737702620718252,26.8452431448619,Obese,Male,32,severe obese,7
55.97164068863717,1.790951653183222,17.450196152021647,10.950235382425976,Athletes,Male,27,mild thinness,3
89.59534324743368,1.821830334115078,26.994145207089968,28.382974248507967,Obese,Male,53,over weight,5
72.94853807548525,1.7834300557474223,22.9353002522162,31.092360302659444,Obese,Female,39,normal,4
96.33978082644956,1.7177306688060652,32.650926891824206,48.041112270189046,Obese,Female,62,severe obese,7
104.3681785724934,1.7539024424274992,33.92792024106975,47.2735042892837,Obese,Female,52,severe obese,7
83.86146268908817,1.6730372009572938,29.960650417909093,45.04278050149092,Obese,Female,63,over weight,5
80.2263059633673,1.9550163535954936,20.990172432788246,15.198206919345896,Fitness,Male,27,normal,4
97.77611795315332,1.9023509218108003,27.01789589444108,29.79147507332929,Obese,Male,59,over weight,5
57.515703798185555,1.9608097414707377,14.959446562696124,14.861335875235351,Fitness,Male,57,sever thinness,1
71.06031572486634,1.7818907361564817,22.38025305236918,23.076303662843014,Acceptable,Male,54,normal,4
61.97213894609791,1.8115597637609817,18.88387659885139,10.830651918621669,Athletes,Male,19,normal,4
101.84100010366203,1.8993326991987034,28.230629683021448,23.65675561962573,Acceptable,Male,26,over weight,5
100.68131663807229,1.7924204388539613,31.337843783388433,45.31541254006612,Obese,Female,57,obese,6
107.44710028307159,1.7920139251876612,33.45892160002657,32.000705920031876,Obese,Male,35,obese,6
74.50248484591076,1.7012098854774282,25.742751386680446,23.201301664016537,Acceptable,Male,37,over weight,5
57.05233529741628,1.5450571852726454,23.8992520655853,37.53910247870236,Obese,Female,62,normal,4
76.0143438902314,1.4966912349364379,33.93369254925423,47.74043105910508,Obese,Female,54,obese,6
60.46195693788444,1.580451219865356,24.20583160111867,38.3669979213424,Obese,Female,64,normal,4
54.22303432489509,1.9012338152436667,15.000742531583684,11.46089103790042,Athletes,Male,42,sever thinness,1
79.7925711770493,1.66209566126512,28.8835405492671,43.060248659120525,Obese,Female,60,over weight,5
89.10963572566985,1.8333041232983485,26.512802573349735,22.05536308801968,Acceptable,Male,28,over weight,5
82.6491299545557,1.868000700243687,23.685590513054326,19.35270861566519,Acceptable,Male,31,normal,4
77.30579949752274,1.5268026283106912,33.16242480346631,42.90490976415957,Obese,Female,37,obese,6
84.78735445449945,1.904814932026463,23.36821344335207,26.331856132022484,Obese,Male,63,normal,4
76.8763631174222,1.8272391000694206,23.02512887442564,24.770154649310772,Obese,Male,58,normal,4
90.14801521725063,1.9751481757222686,23.107704510614017,16.129245412736818,Fitness,Male,20,normal,4
62.10936832822145,1.8156743235986885,18.840013440818254,28.24801612898191,Acceptable,Female,48,normal,4
89.74430370753038,1.7220898263845656,30.261837179443706,35.28420461533244,Obese,Female,19,obese,6
91.89470398167668,1.757716381743712,29.743555517990384,33.52226662158846,Obese,Male,61,over weight,5
58.680576722363114,1.57627897187236,23.61718924454111,34.44062709344933,Obese,Female,50,normal,4
107.20607801896897,1.815983301591623,32.50840837198028,38.900090046376334,Obese,Female,23,obese,6
102.41064108804844,1.7804858127138634,32.30487388017975,33.6058486562157,Obese,Male,48,obese,6
74.55883227866896,1.5665206508657632,30.382733816559,41.869280579870804,Obese,Female,47,obese,6
58.031203663466115,1.4429259709475735,27.872343017932355,37.47681162151883,Obese,Female,41,over weight,5
80.34380689964301,1.91929401853687,21.81068905352474,22.62282686422969,Acceptable,Male,55,normal,4
92.35340177906015,1.7937550853158477,28.702954755172076,37.55354570620649,Obese,Female,37,severe obese,7
77.82937185780858,1.6793441662943445,27.59714182399119,32.77657018878943,Obese,Female,22,severe obese,7
51.77395754688325,1.7339150536414298,17.22089540840387,26.305074490084642,Acceptable,Female,48,mild thinness,3
108.95984467354258,1.7968124625865962,33.749004983986076,45.44880598078329,Obese,Female,45,severe obese,7
69.9267390326358,1.4703884941598837,32.34290941682333,43.991491300187995,Obese,Female,46,obese,6
94.19521034296955,1.9618563737580206,24.473405195457357,18.68808623454883,Acceptable,Male,24,normal,4
107.02716745886987,1.7663613269245535,34.303223777816214,44.273868533379456,Obese,Female,37,obese,6
79.15251063662666,1.791597841165057,24.659464077978487,37.07135689357418,Obese,Female,56,normal,4
63.42255749828317,1.8785016544684188,17.973000527586414,14.107600633103697,Fitness,Male,38,mild thinness,3
73.86156535683497,1.880331208965832,20.89054637641853,17.14865565170224,Acceptable,Male,36,normal,4
66.28362741137911,1.6891764920730594,23.230374426963056,28.456449312355666,Acceptable,Female,26,normal,4
53.18425879077486,1.9565264516858947,13.893499935410615,9.21219992249274,Athletes,Male,38,sever thinness,1
77.59899682321388,1.5569809769459977,32.010281546974525,40.83233785636943,Obese,Female,34,obese,6
108.05356098135817,1.805965084078125,33.12991982066698,47.69590378480037,Obese,Female,58,severe obese,7
57.98396801413301,1.8119712559306627,17.660594709945116,26.142713651934137,Acceptable,Female,45,mild thinness,3
88.08882996313706,1.6240197907408787,33.399364757997375,39.509237709596846,Obese,Female,21,severe obese,7
66.12405154277182,1.7974793651828127,20.46593680888603,12.729124170663237,Athletes,Male,19,normal,4
86.46557589269597,1.7649940236567332,27.755992406894826,39.86719088827379,Obese,Female,52,severe obese,7
108.84790370760881,1.7879226986149261,34.050429427583765,36.16051531310052,Obese,Male,50,severe obese,7
107.50794929907858,1.9452005327888084,28.412655011348267,29.165186013617923,Obese,Male,49,over weight,5
62.32782796680995,1.917085371906613,16.958954925654286,11.280745910785143,Athletes,Male,31,moderate thinness,2
57.96321160556663,1.6063032027952342,22.464532759098176,32.82743931091781,Obese,Female,49,normal,4
79.38118335727253,1.9251573923480485,21.41830438303963,21.46196525964756,Acceptable,Male,52,normal,4
102.27957756410308,1.963488140297026,26.529701332374973,28.51564159884997,Obese,Male,56,over weight,5
64.58058387940669,1.518143006571118,28.020546452301502,42.9446557427618,Obese,Female,64,over weight,5
101.95151390523317,1.801257277472277,31.422604714554296,32.08712565746515,Obese,Male,46,obese,6
83.04085869717466,1.6962320829814495,28.861658574346794,40.96399028921615,Obese,Female,51,over weight,5
54.49548403164494,1.7318887886375494,18.16856021996627,18.712272263959523,Acceptable,Male,57,mild thinness,3
82.65577343429378,1.8708451389833853,23.61552007871919,22.488624094463024,Acceptable,Male,45,normal,4
88.35120264378084,1.903242243925233,24.39070358038567,21.808844296462805,Acceptable,Male,38,normal,4
72.20778048832925,1.8204152131066407,21.7892902209502,32.937148265140245,Obese,Female,53,normal,4
103.71125910842113,1.9393400038175916,27.575157070516944,21.260188484620333,Acceptable,Male,19,over weight,5
53.40876870622788,1.9115366683276553,14.61663153339171,8.929957840070053,Athletes,Male,33,sever thinness,1
50.87264078332048,1.6721503261896498,18.19422857665741,28.16307429198889,Acceptable,Female,51,mild thinness,3
54.214132512190346,1.8013520067697542,16.707648795218002,27.759178554261602,Acceptable,Female,57,moderate thinness,2
95.04858031199218,1.9499133535999391,24.998560857857374,19.548273029428845,Acceptable,Male,25,normal,4
75.66525900457688,1.9225617272748061,20.470852923007506,16.185023507609007,Fitness,Male,34,normal,4
57.358241405983826,1.711077637973701,19.59099060584861,16.50918872701833,Fitness,Male,40,normal,4
104.87681595360799,1.835368529609286,31.13385742529385,28.060628910352616,Obese,Male,30,obese,6
54.50217751557933,1.53252453167946,23.20593030592883,34.6371163671146,Obese,Female,53,normal,4
87.038017154258,1.7101942366833316,29.75898479930963,32.160781759171556,Obese,Male,55,over weight,5
65.40545289660074,1.7629824751036818,21.04349963807449,22.62219956568939,Acceptable,Male,59,normal,4
88.94087093319791,1.8321604971652896,26.49563592426259,27.784763109115108,Obese,Male,53,over weight,5
80.18470046834042,1.9171306389670562,21.81665154896226,24.239981858754714,Obese,Male,62,normal,4
52.36506841226417,1.9220007632398985,14.175375227852202,5.180450273422643,Athletes,Male,19,sever thinness,1
76.5610947598705,1.7501424599159146,24.99547143442806,37.24456572131368,Obese,Female,55,normal,4
51.257291365063814,1.75964597861318,16.554080011802977,16.314896014163576,Fitness,Male,55,moderate thinness,2
108.06169239227845,1.816180019379157,32.760760733578024,39.20291288029363,Obese,Female,23,severe obese,7
68.13133237801789,1.90772812401437,18.720347998970695,15.004417598764835,Fitness,Male,38,normal,4
106.19601815343546,1.769464906331489,33.91753841954737,31.40104610345684,Obese,Male,30,obese,6
75.36561337409462,1.5278294694959622,32.286686202331744,44.38402344279809,Obese,Female,48,obese,6
104.98715388469756,1.807376905792744,32.139469590572105,28.807363508686525,Obese,Male,28,obese,6
64.11408924705182,1.9568217609056242,16.743680905605054,17.692417086726064,Acceptable,Male,60,moderate thinness,2
51.69958838934719,1.3940876776005635,26.601547915678342,34.11185749881401,Obese,Female,33,over weight,5
90.23194507197675,1.9274238810235944,24.28878820957927,18.006545851495122,Acceptable,Male,22,normal,4
84.16612570721983,1.6470629123281566,31.02536933910331,40.110443206923975,Obese,Female,36,obese,6
55.10118901840629,1.894461389302114,15.352865797323544,7.513438956788253,Athletes,Male,23,sever thinness,1
66.75289159509474,1.6976220117403684,23.16264161929685,35.96516994315622,Obese,Female,59,normal,4
92.60229592964222,1.7271563985076457,31.042623870910436,40.591148645092524,Obese,Female,38,obese,6
71.70100970543174,1.7061268792512903,24.63216705265413,22.098600463184955,Acceptable,Male,38,normal,4
53.661047439637485,1.9332333567109665,14.357888806106908,10.91946656732829,Athletes,Male,43,sever thinness,1
97.11679449229258,1.9434617767316693,25.71238322389874,28.68485986867849,Obese,Male,61,over weight,5
93.83774908620174,1.9591881873630266,24.44698322176589,17.27637986611907,Acceptable,Male,18,normal,4
62.46534548328748,1.4778341720606991,28.601429333762145,36.97171520051457,Obese,Female,35,over weight,5
70.83180718472306,1.5340942095459906,30.09707295798235,43.59648754957882,Obese,Female,56,obese,6
50.412282481874215,1.9229298800973254,13.633566012366028,7.750279214839235,Athletes,Male,33,sever thinness,1
72.12988520347467,1.7657585035680714,23.13410104605103,23.06092125526124,Acceptable,Male,50,normal,4
94.0341683851174,1.797523137490635,29.102929655068507,37.80351558608221,Obese,Female,36,over weight,5
107.81619399947579,1.815843297419682,32.698457215782426,30.628148658938915,Obese,Male,33,obese,6
60.40785063962171,1.7351242208404205,20.06468005666751,23.27761606800101,Fitness,Female,20,normal,4
93.8636235884957,1.8080014168644425,28.714402457119785,23.08728294854374,Acceptable,Male,21,over weight,5
86.97198003249918,1.8241737660127242,26.136470890040236,23.21376506804828,Acceptable,Male,35,over weight,5
108.10891431820166,1.9062760513380224,29.750202234343426,29.62024268121211,Obese,Male,44,over weight,5
84.266687779026,1.9215522327887058,22.82188619031953,17.626263428383435,Acceptable,Male,28,normal,4
69.92322031860189,1.7639990435861512,22.471120617588294,34.445344741105956,Obese,Female,56,normal,4
108.69304093265741,1.9220687102268739,29.421439778018232,23.24572773362188,Acceptable,Male,18,severe obese,7
87.30501242410779,1.9097999223431616,23.936653647123617,27.243984376548344,Obese,Male,64,normal,4
80.34430434814043,1.6741515163169902,28.6658994864121,35.20907938369452,Obese,Female,27,over weight,5
85.69175867776134,1.5950633234311904,33.68086200009514,42.14703440011417,Obese,Female,31,obese,6
95.66617009654027,1.8732426629480454,27.26279056289029,25.485348675468348,Obese,Male,39,over weight,5
92.55012476856977,1.8273656065070085,27.71571681490695,37.74886017788834,Obese,Female,43,severe obese,7
104.32693894661158,1.7824713204232445,32.83608439357647,28.263301272291766,Obese,Male,22,obese,6
53.12668901585023,1.932515620613428,14.225473285704728,11.450567942845677,Athletes,Male,46,sever thinness,1
83.99854336008977,1.8296835764335058,25.09110427692755,35.059325132313056,Obese,Female,45,severe obese,7
56.12622897037366,1.608042620667413,21.70554789542063,25.016657474504754,Acceptable,Female,19,normal,4
82.8451134148074,1.5991211041726334,32.39695458741591,38.076345504899095,Obese,Female,20,severe obese,7
98.44392772698706,1.826878866611136,29.496428187838173,44.02571382540581,Obese,Female,61,over weight,5
88.74016117247368,1.9211641363978562,24.043144777846006,21.161773733415206,Acceptable,Male,37,normal,4
94.87718625390623,1.6608670224615434,34.394743296786636,43.00369195614397,Obese,Female,31,obese,6
76.51279540653582,1.511408241338571,33.49426848903345,48.59312218684014,Obese,Female,60,obese,6
50.89352428725198,1.6677693973294703,18.29744814487707,21.616937773852484,Fitness,Female,22,mild thinness,3
56.48195908550512,1.9325355597091372,15.123585434514526,14.138302521417433,Fitness,Male,53,sever thinness,1
88.76433921194857,1.9309227330749457,23.807222629945887,25.018667155935066,Obese,Male,55,normal,4
84.61028716894657,1.7069480634626524,29.03906003544463,26.466872042533556,Obese,Male,34,over weight,5
98.44168851374477,1.6787944111030553,34.92882890538352,43.41459468646022,Obese,Female,30,obese,6
99.43603910046357,1.766468090172521,31.866342756344284,41.34961130761314,Obese,Female,37,severe obese,7
107.71702177367273,1.9090468071351567,29.55637605868821,31.68765127042585,Obese,Male,54,severe obese,7
104.07268210598792,1.924350725785096,28.10400998840303,25.574811986083635,Obese,Male,35,over weight,5
95.77543563739246,1.9515567211675484,25.147324114661373,26.396788937593644,Obese,Male,54,over weight,5
84.74037135901301,1.8693087297335629,24.250924223413314,22.101109068095976,Acceptable,Male,40,normal,4
101.86165933911252,1.756447939583472,33.01719560165735,39.28063472198882,Obese,Female,22,severe obese,7
99.88204369716946,1.7625125919471554,32.15310828211025,30.8937299385323,Obese,Male,37,obese,6
86.75253377356944,1.6165068402278713,33.19915842000331,45.70899010400397,Obese,Female,49,obese,6
73.78910425434626,1.8864938378853517,20.733921812153763,13.740706174584513,Fitness,Male,22,normal,4
94.50095469009878,1.6975635487933574,32.793223849566125,39.93186861947935,Obese,Female,26,severe obese,7
91.92751944435523,1.6830168089417121,32.45403008517744,43.434836102212934,Obese,Female,43,severe obese,7
87.56261745776678,1.9357495970219436,23.367937378780873,20.121524854537046,Acceptable,Male,36,normal,4
102.10589304936661,1.774367972183076,32.4312306307619,36.057476756914284,Obese,Male,58,obese,6
90.27966291091664,1.7253672111715344,30.326818206695695,32.15218184803483,Obese,Male,52,obese,6
83.09508094946028,1.8856766227122919,23.36904049753269,25.872848597039226,Obese,Male,61,normal,4
58.08572404912244,1.6387554717193624,21.62923193582824,27.915078322993892,Acceptable,Female,32,normal,4
66.8681361030181,1.731490893880141,22.303796502620933,35.39455580314512,Obese,Female,61,normal,4
95.38257397415478,1.793032756520818,29.668295139051416,26.9919541668617,Obese,Male,33,over weight,5
87.62256500372743,1.9108150668322699,23.99819888205017,25.477838658460204,Obese,Male,56,normal,4
102.33247591886365,1.725904703219745,34.354201409788224,48.24504169174587,Obese,Female,54,obese,6
102.07846246567897,1.8095416925427164,31.174315919336397,43.739179103203675,Obese,Female,51,severe obese,7
52.12949426179345,1.7067354643681296,17.895798700052403,14.704958440062882,Fitness,Male,41,mild thinness,3
71.1434191915603,1.636275286383181,26.571862209847584,33.1562346518171,Obese,Female,29,over weight,5
87.5582776862812,1.9049985410665466,24.127255061195974,20.34270607343517,Acceptable,Male,33,normal,4
73.17236182709644,1.5264506792604302,31.40375064383606,37.344500772603276,Obese,Female,22,obese,6
83.27958592917722,1.6511733243696434,30.54592138580653,40.225105662967835,Obese,Female,39,obese,6
94.0595884879921,1.778708392073317,29.729908061269747,44.765889673523695,Obese,Female,63,severe obese,7
52.057653670371614,1.7912499498638932,16.22453308202839,14.76943969843407,Fitness,Male,50,moderate thinness,2
69.19747807170637,1.7248298050641482,23.259360522748064,19.07123262729768,Acceptable,Male,32,normal,4
59.32390987710232,1.9404702829668874,15.754904466833656,7.765885360200389,Athletes,Male,22,sever thinness,1
84.69053539333035,1.9527583544429539,22.209453356828934,21.03134402819472,Acceptable,Male,46,normal,4
100.82583633397124,1.884982331809308,28.376397906364055,30.041677487636864,Obese,Male,53,over weight,5
63.01463893256693,1.561862838429586,25.831859418454748,35.258231302145695,Obese,Female,42,over weight,5
52.843995552832666,1.9265836923422814,14.237045979420161,7.554455175304195,Athletes,Male,29,sever thinness,1
56.023305719274994,1.8788539266064825,15.870210886555727,10.204253063866872,Athletes,Male,32,sever thinness,1
80.46087444055246,1.7706081453496587,25.66491513706279,27.937898164475346,Obese,Male,58,over weight,5
102.24093583485505,1.7174134033775375,34.66371617561806,39.42645941074167,Obese,Male,61,obese,6
61.264170504606895,1.6733645274414235,21.87889786152546,27.984677433830555,Acceptable,Female,31,normal,4
59.70835969947893,1.8083746858836842,18.258214393744556,20.199857272493464,Acceptable,Male,63,mild thinness,3
86.46985214182877,1.7194076678714474,29.24872895773656,24.418474749283877,Obese,Male,24,over weight,5
70.6932056006989,1.6807646799318356,25.024410124799058,37.04929214975887,Obese,Female,54,over weight,5
64.22854019235027,1.8045697550001063,19.72335096979501,22.868021163754015,Fitness,Female,20,normal,4
86.3300134622555,1.9689535235432798,22.268495630902628,15.122194757083154,Fitness,Male,20,normal,4
85.7947284450697,1.732010853850298,28.599562228607123,32.83947467432854,Obese,Male,64,over weight,5
100.27092801720539,1.9489429097323279,26.398351014965,25.138021217958002,Obese,Male,42,over weight,5
89.14605309465058,1.787833819669936,27.88995560555845,26.697946726670136,Obese,Male,41,over weight,5
109.29282540644971,1.8938579472056485,30.471711785154064,30.716054142184877,Obese,Male,45,obese,6
84.64570414862195,1.642283088569723,31.38404231156001,46.06085077387201,Obese,Female,60,obese,6
80.36217515267207,1.9240991694966965,21.706848689402054,14.678218427282463,Fitness,Male,21,normal,4
67.58692769710669,1.8961207773500206,18.798825250564654,18.548590300677585,Acceptable,Male,53,normal,4
64.65118087266478,1.968829675181471,16.678622094308285,10.71434651316994,Athletes,Male,30,moderate thinness,2
109.3989791569795,1.8020243800326712,33.689296701228244,40.31715604147389,Obese,Female,23,severe obese,7
81.7380031120651,1.7404736214592287,26.982931602324193,39.62951792278903,Obese,Female,55,severe obese,7
64.05135292912317,1.8569141163953269,18.575677908478358,17.590813490174032,Acceptable,Male,50,normal,4
57.87285692875962,1.9635885153633632,15.00976716562224,14.00172059874669,Fitness,Male,53,sever thinness,1
91.03088452436032,1.6823186706306061,32.16416142228365,45.15699370674038,Obese,Female,52,severe obese,7
73.73313792301865,1.9518266598525336,19.354422866332406,21.745307439598886,Acceptable,Male,64,normal,4
99.57361684790735,1.7840745831114275,31.28371136746964,45.02045364096357,Obese,Female,56,obese,6
86.66668982881754,1.7289647534244448,28.99211706439321,25.26054047727185,Obese,Male,29,over weight,5
72.6466302298723,1.8359962739686218,21.551221127292315,19.55146535275078,Acceptable,Male,43,normal,4
52.77285597955362,1.5042828503399244,23.32123737526061,31.55548485031273,Obese,Female,39,normal,4
93.27515584931353,1.6396858505574496,34.693226010711385,47.96187121285366,Obese,Female,51,obese,6
78.60431515760942,1.7359331523404777,26.084372509839362,38.78124701180724,Obese,Female,56,severe obese,7
107.85666215501716,1.9340947822675565,28.833108710719667,29.6697304528636,Obese,Male,49,severe obese,7
60.753943830162015,1.9077062300104317,16.693656747439988,14.412388096927987,Fitness,Male,46,moderate thinness,2
77.40406332868943,1.5275970032334472,33.17005289979862,43.83406347975834,Obese,Female,41,severe obese,7
89.04047920791032,1.7044133814869613,30.650503859493018,32.77060463139162,Obese,Male,53,obese,6
88.36779700766938,1.7901501403012476,27.57497418139887,35.279969017678646,Obese,Female,33,severe obese,7
68.3860106572734,1.7940480626720632,21.247073601716746,23.326488322060097,Acceptable,Male,61,normal,4
90.60321447610822,1.6162892590073887,34.68210369687825,47.488524436253904,Obese,Female,49,obese,6
101.35683987794593,1.761133622631983,32.678976392800465,43.93477167136056,Obese,Female,44,severe obese,7
86.58869018453358,1.7069990359321612,29.71629209013862,43.139550508166344,Obese,Female,56,severe obese,7
89.40378542622668,1.839512681599485,26.421065952049616,23.095279142459542,Acceptable,Male,33,over weight,5
83.85466662320343,1.7094912039144372,28.694158681869155,36.16299041824299,Obese,Female,31,over weight,5
75.50512290601804,1.8253395631022054,22.661522531482923,33.98382703777951,Obese,Female,53,normal,4
70.99577379385424,1.9451768770900932,18.76351938779923,13.906223265359078,Fitness,Male,33,normal,4
82.2658180471536,1.9166401691312693,22.394339036768898,24.933206844122676,Obese,Male,62,normal,4
91.36900820837654,1.7100086833601522,31.246564848643438,44.975877818372126,Obese,Female,56,severe obese,7
